second,Volt
-1.45E+00,1.06E-01
-1.45E+00,1.10E-01
-1.45E+00,1.01E-01
-1.45E+00,1.01E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.10E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.10E-01
-1.45E+00,1.10E-01
-1.45E+00,1.06E-01
-1.45E+00,1.10E-01
-1.45E+00,1.01E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.10E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.10E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.10E-01
-1.45E+00,1.10E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.10E-01
-1.45E+00,1.10E-01
-1.45E+00,1.06E-01
-1.45E+00,1.10E-01
-1.45E+00,1.06E-01
-1.45E+00,1.10E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.01E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.06E-01
-1.45E+00,1.10E-01
-1.45E+00,1.10E-01
-1.45E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.14E-01
-1.44E+00,1.10E-01
-1.44E+00,1.14E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.14E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.22E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.01E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.14E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.01E-01
-1.44E+00,1.01E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.01E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.14E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.01E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.14E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,9.71E-02
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.14E-01
-1.44E+00,1.14E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,9.71E-02
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.10E-01
-1.44E+00,1.01E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.14E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.14E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.14E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.14E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.01E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.14E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.10E-01
-1.44E+00,9.71E-02
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,8.44E-02
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.14E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.14E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.14E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.10E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,9.71E-02
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.22E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.10E-01
-1.44E+00,8.86E-02
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.01E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.01E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.01E-01
-1.44E+00,1.01E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.14E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.10E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.01E-01
-1.44E+00,1.01E-01
-1.44E+00,1.01E-01
-1.44E+00,1.01E-01
-1.44E+00,1.10E-01
-1.44E+00,1.01E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.01E-01
-1.44E+00,1.01E-01
-1.44E+00,1.01E-01
-1.44E+00,1.01E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,1.06E-01
-1.44E+00,9.71E-02
-1.44E+00,1.06E-01
-1.43E+00,1.01E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.01E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,9.71E-02
-1.43E+00,1.01E-01
-1.43E+00,1.14E-01
-1.43E+00,1.01E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.10E-01
-1.43E+00,1.10E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.01E-01
-1.43E+00,1.01E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.01E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.01E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.10E-01
-1.43E+00,1.10E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.10E-01
-1.43E+00,1.10E-01
-1.43E+00,1.06E-01
-1.43E+00,1.10E-01
-1.43E+00,1.06E-01
-1.43E+00,1.06E-01
-1.43E+00,1.10E-01
-1.43E+00,1.06E-01
